ts,changsha,foshan,fuzhou,guangzhou,guiyang,kunming,nanchang,nanning,xiamen
3630,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3635,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3640,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3645,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3650,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3655,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3660,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3665,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3670,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3675,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3680,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3685,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3690,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3695,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3700,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3705,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3710,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3715,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3720,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3725,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3730,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3735,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3740,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3745,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3750,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3755,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3760,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3765,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3770,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3775,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3780,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3785,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3790,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3795,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3800,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3805,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3810,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3815,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3820,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3825,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3830,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3835,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3840,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3845,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3850,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3855,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3860,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3865,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3870,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3875,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3880,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3885,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3890,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3895,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3900,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3905,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3910,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3915,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3920,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3925,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3930,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3935,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3940,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3945,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3950,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3955,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3960,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3965,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3970,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3975,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3980,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3985,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3990,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3995,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4000,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4005,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4010,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4015,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4020,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4025,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4030,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4035,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4040,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4045,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4050,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4055,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4060,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4065,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4070,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4075,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4080,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4085,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4090,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4095,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4100,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4105,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4110,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4115,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4120,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4125,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4130,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4135,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4140,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4145,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4150,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4155,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4160,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4165,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4170,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4175,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4180,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4185,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4190,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4195,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
4200,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4205,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4210,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4215,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4220,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4225,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4230,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4235,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4240,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4245,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4250,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4255,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4260,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4265,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4270,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4275,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4280,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4285,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4290,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4295,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4300,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4305,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4310,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4315,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4320,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4325,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4330,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4335,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4340,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4345,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4350,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4355,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4360,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4365,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4370,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4375,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4380,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4385,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4390,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4395,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4400,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4405,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4410,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4415,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4420,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4425,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4430,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4435,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4440,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4445,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4450,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4455,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4460,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4465,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4470,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4475,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4480,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4485,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4490,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4495,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4500,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4505,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4510,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4515,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4520,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4525,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4530,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4535,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4540,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4545,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4550,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4555,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4560,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4565,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4570,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4575,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4580,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4585,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4590,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4595,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4600,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4605,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4610,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4615,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4620,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4625,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4630,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4635,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4640,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4645,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4650,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4655,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4660,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4665,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4670,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4675,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4680,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4685,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4690,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4695,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4700,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4705,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4710,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4715,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4720,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4725,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4730,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4735,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4740,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4745,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4750,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4755,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4760,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4765,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4770,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4775,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4780,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4785,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4790,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4795,11.62,0.84,41.34,4.83,24.16,5.97,5.65,20.22,11.38
4800,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4805,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4810,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4815,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4820,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4825,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4830,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4835,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4840,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4845,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4850,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4855,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4860,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4865,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4870,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4875,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4880,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4885,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4890,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4895,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4900,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4905,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4910,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4915,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4920,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4925,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4930,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4935,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4940,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4945,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4950,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4955,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4960,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4965,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4970,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4975,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4980,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4985,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4990,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
4995,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5000,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5005,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5010,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5015,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5020,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5025,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5030,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5035,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5040,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5045,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5050,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5055,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5060,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5065,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5070,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5075,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5080,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5085,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5090,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5095,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5100,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5105,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5110,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5115,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5120,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5125,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5130,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5135,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5140,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5145,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5150,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5155,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5160,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5165,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5170,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5175,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5180,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5185,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5190,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5195,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5200,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5205,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5210,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5215,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5220,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5225,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5230,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5235,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5240,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5245,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5250,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5255,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5260,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5265,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5270,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5275,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5280,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5285,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5290,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5295,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5300,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5305,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5310,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5315,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5320,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5325,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5330,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5335,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5340,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5345,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5350,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5355,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5360,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5365,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5370,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5375,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5380,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5385,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5390,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5395,10.02,0.94,42.74,4.23,24.57,5.33,5.54,18.5,11.24
5400,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5405,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5410,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
